Year,Player Name,Position,Team,College / Origin,Year Drafted,Draft Pick,Height,Weight,Minutes Per Game,Points Per Game,Rebounds Per Game,Assists Per Game,Blocks Per Game,Steals Per Game,Turnovers Per Game,FG%,3P%,FT%,Win Shares
2023,Li Meng,G,WAS,China,,Undrafted,6-0,198lb,15.9,5.6,1.1,1.0,0.0,0.3,0.8,0.378,0.364,0.846,0.5
2023,Lindsay Allen,G,MIN,Notre Dame,2017,14,5-8,145lb,24.1,6.2,2.4,4.5,0.1,0.6,1.3,0.399,0.206,0.792,0.9
2023,Linnae Harper,G,WAS,,,Undrafted,5-7,160lb,5.2,1.4,0.6,0.3,0.0,0.1,0.3,0.308,0.364,,-0.1
2023,Liz Dixon,F,TOT,,,Undrafted,6-5,195lb,5.5,1.9,1.1,0.2,0.2,0.0,0.3,0.526,,0.875,0.2
2023,Liz Dixon,F,TOT,,,Undrafted,6-5,195lb,5.5,1.9,1.1,0.2,0.2,0.0,0.3,0.526,,0.875,0.0
2023,Liz Dixon,F,TOT,,,Undrafted,6-5,195lb,5.5,1.9,1.1,0.2,0.2,0.0,0.3,0.526,,0.875,0.3
2023,Lorela Cubaj,F-C,ATL,Georgia Tech,2022,18,6-4,200lb,6.3,0.0,2.3,0.0,0.3,0.0,0.3,0.0,,,0.0
2023,Maddy Siegrist,F,DAL,Villanova,2023,3,6-2,175lb,8.2,3.7,1.6,0.2,0.2,0.2,0.2,0.509,0.333,0.931,1.4
2023,Madi Williams,G-F,PHO,Oklahoma,2023,18,5-10,175lb,9.2,2.0,1.0,0.2,0.2,0.4,1.2,0.333,0.0,,-0.3
2023,Marina Mabrey,G,CHI,Notre Dame,2019,19,5-11,170lb,30.0,15.0,3.7,3.6,0.5,0.7,2.2,0.411,0.39,0.836,2.6
2023,Marine Johannes,G,NYL,France,,Undrafted,5-10,134lb,18.9,7.1,1.4,1.7,0.1,0.7,1.3,0.414,0.368,0.75,1.0
2023,Maya Caldwell,G,IND,Georgia,2021,33,5-11,160lb,10.1,1.9,0.9,0.6,0.1,0.3,0.7,0.292,0.138,0.857,-0.7
2023,Megan Gustafson,C,PHO,Iowa,2019,17,6-4,195lb,15.1,7.9,3.9,0.7,0.4,0.4,1.1,0.526,0.349,0.806,1.6
2023,Mercedes Russell,C,SEA,Tennessee,2018,22,6-6,195lb,19.1,5.0,4.0,1.3,0.5,0.4,1.5,0.516,0.0,0.605,0.4
2023,Michaela Onyenwere,F,PHO,UCLA,2021,6,6-0,178lb,23.8,8.9,3.7,1.3,0.5,0.8,2.0,0.404,0.315,0.759,-0.7
2023,Monique Billings,F,ATL,UCLA,2018,15,6-4,192lb,16.7,4.8,5.0,0.8,0.3,0.4,1.0,0.407,0.0,0.836,1.1
2023,Morgan Bertsch,F,CHI,UC-Davis,1997,29,6-4,173lb,14.2,4.4,1.7,0.7,0.3,0.4,1.1,0.456,0.444,0.75,0.1
2023,Moriah Jefferson,G,PHO,UConn,2016,2,5-6,130lb,24.9,10.5,2.0,3.6,0.2,1.1,1.6,0.433,0.355,0.82,0.7
2023,Myisha Hines-Allen,F,WAS,Louisville,2018,19,6-1,200lb,17.6,5.6,4.4,2.2,0.2,0.7,1.5,0.34,0.273,0.717,0.0
2023,NaLyssa Smith,F,IND,Baylor,2022,2,6-4,185lb,28.5,15.5,9.2,1.4,0.3,0.3,2.7,0.477,0.284,0.677,1.2
2023,Napheesa Collier,F,MIN,UConn,2019,6,6-1,180lb,33.5,21.5,8.5,2.5,1.2,1.6,2.4,0.485,0.298,0.84,5.2
2023,Natasha Cloud,G,WAS,,2015,15,5-10,160lb,32.4,12.7,3.7,6.2,0.3,1.1,2.6,0.377,0.298,0.9,2.6
2023,Natasha Howard,F,DAL,Florida State,2014,5,6-3,172lb,33.1,16.5,8.0,2.6,1.2,1.3,2.8,0.458,0.299,0.815,3.7
2023,Natisha Hiedeman,G,CON,Marquette,2019,18,5-8,132lb,26.7,8.5,2.1,2.7,0.1,0.9,1.4,0.392,0.366,0.739,1.5
2023,Naz Hillmon,F,ATL,Michigan,2022,15,6-2,190lb,13.5,4.1,3.4,0.7,0.1,0.2,1.0,0.509,0.0,0.852,1.2
2023,Nia Clouden,G,LAS,Michigan State,2022,12,5-9,139lb,10.8,1.6,0.4,1.8,0.0,0.0,1.6,0.3,0.333,0.5,-0.2
2023,Nia Coffey,F,ATL,Northwestern,2017,5,6-1,182lb,21.9,6.9,4.8,1.5,1.2,0.5,1.4,0.432,0.402,0.625,1.1
2023,Nikolina Milic,F,MIN,Bosnia and Herzegovina,2026,19,6-3,172lb,12.7,5.9,2.4,0.8,0.1,0.1,1.1,0.464,0.364,0.804,0.3
2023,Nneka Ogwumike,F,LAS,Stanford,2012,1,6-2,190lb,31.1,19.1,8.8,2.7,0.7,1.7,2.2,0.512,0.339,0.87,5.6
2023,Nyara Sabally,C,NYL,Oregon,2022,5,6-5,204lb,7.9,2.3,2.1,0.2,0.2,0.1,0.5,0.424,0.222,0.75,0.5
2023,Odyssey Sims,G,DAL,Baylor,2014,2,5-8,155lb,12.0,2.0,1.3,2.2,0.0,0.4,0.6,0.304,0.133,0.55,0.1
2023,Olivia Nelson-Ododa,C,CON,UConn,2022,19,6-5,176lb,15.0,4.5,3.7,0.6,0.8,0.5,0.8,0.537,,0.708,2.3
2023,Queen Egbo,F-C,TOT,Baylor,2022,10,6-4,190lb,12.8,4.8,4.3,0.3,0.6,0.4,0.9,0.5,,0.638,1.0
2023,Queen Egbo,F-C,TOT,Baylor,2022,10,6-4,190lb,12.8,4.8,4.3,0.3,0.6,0.4,0.9,0.5,,0.638,0.1
2023,Queen Egbo,F-C,TOT,Baylor,2022,10,6-4,190lb,12.8,4.8,4.3,0.3,0.6,0.4,0.9,0.5,,0.638,0.9
2023,Rachel Banham,G,MIN,Minnesota,2016,4,5-10,181lb,13.6,5.5,1.0,1.7,0.1,0.3,1.1,0.37,0.402,0.786,0.0
2023,Rae Burrell,G-F,LAS,Tennessee,2022,9,6-2,168lb,11.1,3.6,1.2,0.6,0.1,0.4,0.5,0.387,0.39,0.81,0.5
2023,Rebecca Allen,F-G,CON,Australia,,Undrafted,6-2,162lb,21.5,6.4,2.8,0.9,1.3,0.9,0.9,0.408,0.348,0.704,1.9
2023,Rebekah Gardner,G,CHI,UCLA,,Undrafted,6-1,130lb,19.7,7.0,3.7,2.3,0.3,2.0,1.7,0.429,0.6,1.0,0.2
2023,Rhyne Howard,G,ATL,Kentucky,2022,1,6-2,175lb,32.9,17.5,4.9,3.5,0.6,1.3,1.9,0.385,0.352,0.788,3.5
2023,Robyn Parks,F,CHI,VCU,,Undrafted,6-1,170lb,13.6,3.9,1.6,0.4,0.1,0.3,0.5,0.381,0.368,1.0,0.3
2023,Ruthy Hebard,F,CHI,Oregon,2020,8,6-4,190lb,9.2,3.9,2.4,0.4,0.4,0.3,0.2,0.585,,0.65,0.9
2023,Sabrina Ionescu,G,NYL,Oregon,2020,1,5-11,165lb,31.5,17.0,5.6,5.4,0.3,1.0,2.6,0.423,0.448,0.872,5.6
2023,Sam Thomas,G-F,PHO,Arizona,,Undrafted,6-0,165lb,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,-0.1
2023,Sami Whitcomb,G,SEA,Washington,,Undrafted,5-10,149lb,24.5,9.7,2.9,2.9,0.4,0.9,2.0,0.4,0.385,0.83,1.5
2023,Satou Sabally,F,DAL,Oregon,2020,2,6-4,175lb,33.1,18.6,8.1,4.4,0.4,1.8,2.9,0.435,0.361,0.874,5.9
2023,Shakira Austin,F-C,WAS,,2022,3,6-5,190lb,23.2,10.0,7.0,0.9,0.9,0.8,1.8,0.5,,0.61,0.9
2023,Shatori Walker-Kimbrough,G,WAS,Maryland,2017,6,5-9,140lb,24.8,6.3,2.1,1.7,0.4,0.7,0.7,0.429,0.39,0.936,2.2
2023,Shey Peddy,G,PHO,Temple,2012,23,5-7,145lb,15.8,5.2,1.8,1.8,0.1,0.8,0.6,0.369,0.348,0.8,0.5
2023,Sika Koné,F,CHI,Mali,2022,29,6-3,180lb,9.3,3.6,3.0,0.5,0.1,0.2,1.1,0.532,0.333,0.769,0.4
2023,Sophie Cunningham,G,PHO,Missouri,2019,13,6-1,165lb,29.0,11.3,2.8,2.1,0.4,0.6,1.5,0.413,0.337,0.875,1.3
2023,Stefanie Dolson,C,NYL,UConn,2014,6,6-5,235lb,11.9,4.0,2.0,1.2,0.3,0.0,0.9,0.515,0.462,0.786,0.7
2023,Sug Sutton,G,PHO,Texas,2020,36,5-8,140lb,26.3,8.2,2.6,4.8,0.1,0.7,2.5,0.385,0.337,0.807,-1.0
2023,Sydney Colson,G,LVA,Texas A&M,2011,16,5-8,137lb,4.8,1.3,0.4,0.8,0.0,0.3,0.2,0.444,0.375,0.833,0.6
2023,Taylor Mikesell,G,ATL,,2023,13,5-10,150lb,4.8,2.8,0.3,0.3,0.0,0.0,0.2,0.5,0.429,1.0,0.2
2023,Taylor Soule,F,CHI,,2023,28,5-11,188lb,3.5,0.6,0.5,0.2,0.1,0.0,0.3,0.143,0.0,0.625,-0.2
2023,Teaira McCowan,C,DAL,Mississippi State,2019,3,6-7,239lb,26.1,11.9,9.1,1.5,1.2,0.5,1.5,0.551,0.0,0.586,3.2
2023,Tianna Hawkins,F,WAS,Maryland,2013,6,6-3,186lb,23.1,8.2,5.0,1.4,0.4,0.8,1.2,0.491,0.333,0.75,2.8
2023,Tiffany Hayes,G,CON,UConn,2012,14,5-10,155lb,27.1,12.1,3.0,2.6,0.1,0.9,1.4,0.476,0.366,0.778,4.2
2023,Tiffany Mitchell,G,MIN,South Carolina,2016,9,5-9,169lb,23.1,7.3,2.3,2.3,0.1,0.5,2.1,0.404,0.289,0.833,-0.6
2023,Tyasha Harris,G,CON,South Carolina,2020,7,5-10,152lb,16.7,5.8,0.9,1.7,0.1,0.7,1.0,0.416,0.464,0.68,0.9
2023,Veronica Burton,G,DAL,Northwestern,2022,7,5-9,155lb,13.9,2.4,1.8,2.2,0.3,0.7,0.4,0.294,0.271,0.912,1.6
2023,Victaria Saxton,F,IND,South Carolina,2023,25,6-2,181lb,3.6,1.3,0.7,0.0,0.0,0.1,0.4,0.333,0.5,0.857,-0.1
2023,Victoria Vivians,G-F,IND,Mississippi State,2018,8,6-1,197lb,17.7,5.2,3.1,1.3,0.2,0.7,0.8,0.38,0.287,0.767,0.6
2023,Yvonne Turner,G,SEA,Nebraska,,Undrafted,5-10,127lb,9.2,2.5,1.1,0.9,0.1,0.4,0.7,0.463,0.333,0.778,0.2
2023,Zia Cooke,G,LAS,South Carolina,2023,10,5-9,163lb,14.1,4.8,0.9,0.8,0.3,0.3,0.7,0.289,0.261,0.813,-1.2
2024,A'ja Wilson,C,LVA,South Carolina,2018,1,6-4,195lb,34.4,26.9,11.9,2.3,2.6,1.8,1.3,0.518,0.317,0.844,10.9
2024,Aaliyah Edwards,F,WAS,UConn,2024,6,6-3,,21.8,7.6,5.6,1.4,0.8,0.7,1.5,0.49,0.0,0.65,1.6
2024,Aari McDonald,G,LAS,,2021,3,5-6,141lb,21.8,8.7,2.0,3.7,0.2,0.9,1.8,0.403,0.319,0.843,0.7
2024,Aerial Powers,G,ATL,Michigan State,2016,5,5-11,170lb,17.9,8.6,3.3,1.4,0.2,0.9,1.1,0.355,0.389,0.791,0.5
2024,Alanna Smith,F,MIN,Stanford,2019,8,6-4,177lb,26.5,10.1,5.6,3.2,1.5,1.4,1.9,0.471,0.398,0.75,4.7
2024,Alissa Pili,F,MIN,,2024,8,5-11,235lb,6.3,2.4,1.2,0.2,0.1,0.2,0.9,0.422,0.333,0.545,-0.1
2024,Aliyah Boston,C-F,IND,South Carolina,2023,1,6-5,220lb,30.9,14.0,8.9,3.2,1.2,0.9,2.0,0.529,0.269,0.736,4.5
2024,Allisha Gray,G,ATL,,2017,4,6-0,167lb,33.2,15.6,4.4,2.7,0.7,1.1,1.7,0.403,0.342,0.769,3.8
2024,Alysha Clark,F,LVA,Middle Tennessee,2010,17,5-11,167lb,24.3,6.0,3.6,1.8,0.3,0.8,1.4,0.443,0.373,0.821,1.8
2024,Alyssa Thomas,F,CON,Maryland,2014,4,6-2,203lb,32.4,10.6,8.4,7.9,0.5,1.6,3.6,0.509,0.0,0.628,5.5
2024,Amy Atwell,F,PHO,Hawaii,2022,27,6-0,165lb,9.8,2.5,1.0,1.0,0.2,0.0,0.3,0.267,0.231,0.8,0.0
2024,Angel Reese,F,CHI,,2024,7,6-3,165lb,32.5,13.6,13.1,1.9,0.5,1.3,2.2,0.391,0.188,0.736,2.7
2024,Ariel Atkins,G,WAS,Texas,2018,7,5-10,167lb,29.9,14.9,3.4,3.1,0.4,1.5,2.3,0.437,0.357,0.848,2.8
2024,Arike Ogunbowale,G,DAL,Notre Dame,2019,5,5-8,165lb,38.6,22.2,4.6,5.1,0.3,2.1,2.7,0.383,0.346,0.921,3.3
2024,Astou Ndour-Fall,C-F,CON,Senegal,2014,16,6-5,173lb,4.2,1.1,0.8,0.0,0.2,0.0,0.1,0.346,0.2,0.833,0.1
2024,Azura Stevens,F-C,LAS,,2018,6,6-6,180lb,24.7,9.6,7.0,1.9,0.9,0.9,1.8,0.399,0.35,0.815,0.5
2024,Betnijah Laney-Hamilton,G-F,NYL,Rutgers University,2015,17,6-0,166lb,30.3,11.8,4.2,3.3,0.0,1.1,2.4,0.456,0.402,0.906,2.6
2024,Breanna Stewart,F,NYL,UConn,2016,1,6-4,170lb,32.7,20.4,8.5,3.5,1.3,1.7,1.7,0.458,0.295,0.845,8.7
2024,Brianna Turner,F-C,CHI,Notre Dame,2019,11,6-3,175lb,9.4,1.2,2.0,0.4,0.5,0.3,0.4,0.615,,0.5,0.4
2024,Bridget Carleton,F,MIN,Iowa State,2019,21,6-2,177lb,29.8,9.6,3.8,2.2,0.3,1.0,1.0,0.444,0.444,0.789,4.5
2024,Brionna Jones,F,CON,Maryland,2017,8,6-3,215lb,27.2,13.7,5.5,1.5,0.6,1.2,1.3,0.538,0.143,0.738,6.0
2024,Brittney Griner,C,PHO,Baylor,2013,1,6-9,205lb,28.7,17.8,6.6,2.3,1.5,0.5,1.8,0.579,0.5,0.777,4.0
2024,Brittney Sykes,G,WAS,Syracuse,2017,7,5-9,154lb,23.3,12.2,4.1,3.1,0.4,0.9,2.2,0.405,0.271,0.75,0.3
2024,Caitlin Bickle,F,CON,Baylor,,Undrafted,6-1,,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.1
2024,Caitlin Clark,G,IND,Iowa,2024,1,6-0,157lb,35.4,19.2,5.7,8.4,0.7,1.3,5.6,0.417,0.344,0.906,3.0
2024,Cameron Brink,F,LAS,Stanford,2024,2,6-4,170lb,21.9,7.5,5.3,1.7,2.3,1.1,2.3,0.398,0.323,0.84,0.2
2024,Cecilia Zandalasini,F,MIN,Italy,2025,8,6-2,175lb,12.2,4.6,1.2,1.1,0.2,0.4,0.8,0.453,0.443,0.621,1.2
2024,Celeste Taylor,G,TOT,,2024,15,5-11,167lb,14.9,2.6,1.3,1.3,0.5,0.7,1.0,0.339,0.2,0.556,-0.4
2024,Celeste Taylor,G,TOT,,2024,15,5-11,167lb,14.9,2.6,1.3,1.3,0.5,0.7,1.0,0.339,0.2,0.556,0.0
2024,Celeste Taylor,G,TOT,,2024,15,5-11,167lb,14.9,2.6,1.3,1.3,0.5,0.7,1.0,0.339,0.2,0.556,0.0
2024,Celeste Taylor,G,TOT,,2024,15,5-11,167lb,14.9,2.6,1.3,1.3,0.5,0.7,1.0,0.339,0.2,0.556,-0.4
2024,Charisma Osborne,G,PHO,UCLA,2024,25,5-9,166lb,5.0,1.0,0.5,0.5,0.0,0.0,1.0,0.5,,,-0.1
2024,Chelsea Gray,G,LVA,Duke,2014,11,5-11,170lb,26.0,8.6,2.9,4.9,0.7,1.3,2.4,0.408,0.338,0.813,1.3
2024,Chennedy Carter,G,CHI,Texas A&M,2020,4,5-9,143lb,26.0,17.5,3.5,3.1,0.2,1.1,1.7,0.487,0.29,0.73,2.8
2024,Cheyenne Parker-Tyus,F,ATL,Middle Tennessee,2015,5,6-4,193lb,19.7,9.2,4.8,1.5,0.4,0.8,2.1,0.444,0.214,0.886,0.9
2024,Courtney Vandersloot,G,NYL,Gonzaga,2011,3,5-8,137lb,22.3,6.4,2.6,4.8,0.5,0.8,1.8,0.445,0.269,0.548,1.9
2024,Courtney Williams,G,MIN,South Florida,2016,8,5-8,148lb,26.5,11.1,4.7,5.5,0.4,0.9,2.5,0.443,0.333,0.81,2.7
2024,Crystal Dangerfield,G,TOT,UConn,2020,16,5-5,130lb,13.4,3.2,1.0,1.9,0.2,0.3,0.8,0.282,0.274,0.882,-0.5
2024,Crystal Dangerfield,G,TOT,UConn,2020,16,5-5,130lb,13.4,3.2,1.0,1.9,0.2,0.3,0.8,0.282,0.274,0.882,0.0
2024,Crystal Dangerfield,G,TOT,UConn,2020,16,5-5,130lb,13.4,3.2,1.0,1.9,0.2,0.3,0.8,0.282,0.274,0.882,-0.5
2024,Damiris Dantas,C-F,IND,Brazil,2012,12,6-4,214lb,10.5,4.5,2.2,0.6,0.3,0.3,0.6,0.459,0.394,0.667,0.3
2024,Dana Evans,G,CHI,Louisville,2021,13,5-6,145lb,19.1,7.2,1.1,2.4,0.1,0.7,1.4,0.377,0.376,0.96,0.7
2024,DeWanna Bonner,G-F,CON,Auburn,2009,5,6-4,140lb,31.8,15.0,6.0,2.0,0.7,1.2,1.4,0.415,0.294,0.832,4.9
2024,Dearica Hamby,F,LAS,Wake Forest,2015,6,6-3,189lb,33.7,17.3,9.2,3.5,0.2,1.7,3.0,0.512,0.341,0.631,3.4
2024,Destanni Henderson,G,ATL,South Carolina,2022,20,5-7,140lb,17.5,4.0,2.0,2.5,0.2,0.3,1.7,0.345,0.1,0.429,-0.3
2024,DiDi Richards,G-F,WAS,Baylor,2021,17,6-2,164lb,10.4,2.4,1.5,0.7,0.2,0.1,0.4,0.4,0.0,0.429,0.0
2024,DiJonai Carrington,G-F,CON,,2021,20,5-11,175lb,29.6,12.7,5.0,1.6,0.4,1.6,1.9,0.403,0.25,0.79,3.2
2024,Diamond DeShields,G,CHI,Tennessee,2018,3,6-1,172lb,13.8,4.5,1.4,1.3,0.3,0.6,0.9,0.348,0.173,0.611,-0.4
2024,Diamond Miller,F,MIN,Maryland,2023,2,6-3,178lb,10.1,2.9,1.8,0.6,0.0,0.3,0.9,0.304,0.192,0.583,-0.3
2024,Diana Taurasi,G,PHO,UConn,2004,1,6-0,163lb,29.0,14.9,3.8,3.4,0.3,0.6,1.9,0.4,0.333,0.857,2.1
2024,Dorka Juhász,F,MIN,Hungary,2023,16,6-5,191lb,16.1,4.8,3.8,1.1,0.4,0.4,0.6,0.479,0.324,0.65,1.9
2024,Dulcy Fankam Mendjiadeu,F-C,SEA,Cameroon,2023,21,6-3,204lb,5.1,0.9,1.3,0.1,0.0,0.0,0.4,0.667,,0.333,0.0
2024,Dyaisha Fair,G,LVA,,2024,16,5-5,130lb,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0
2024,Elizabeth Williams,C-F,CHI,Duke,2015,4,6-3,200lb,27.7,10.0,7.0,1.6,1.7,1.7,1.7,0.487,,0.667,0.7
2024,Emily Engstler,F,WAS,,2022,4,6-1,180lb,14.5,6.2,4.0,1.5,0.8,0.6,0.7,0.494,0.474,0.818,2.4
2024,Emma Cannon,F,LVA,Florida Southern College,,Undrafted,6-2,190lb,1.8,0.8,0.4,0.2,0.0,0.0,0.2,0.667,0.0,,0.0
2024,Erica Wheeler,G,IND,Rutgers University,,Undrafted,5-7,143lb,14.0,3.6,1.4,1.8,0.1,0.4,0.9,0.411,0.288,0.846,0.0
2024,Ezi Magbegor,F-C,SEA,New Zealand,2019,12,6-4,181lb,30.7,11.7,8.0,2.0,2.2,1.1,1.4,0.512,0.245,0.874,5.4
2024,Ezinne Kalu,G,ATL,Savannah State University,,Undrafted,5-8,,13.0,3.0,1.0,0.0,0.0,1.0,0.0,0.333,0.0,1.0,0.0
2024,Gabby Williams,F,SEA,UConn,2018,4,5-11,172lb,29.3,10.3,4.0,3.7,0.3,1.7,1.4,0.481,0.323,0.737,1.2
2024,Grace Berger,G,IND,Indiana,2023,7,5-11,163lb,9.3,2.8,1.4,0.6,0.0,0.5,0.9,0.4,0.4,0.643,-0.1
2024,Haley Jones,F-G,ATL,Stanford,2023,6,6-1,187lb,17.8,3.9,2.2,2.1,0.3,0.4,1.7,0.397,0.214,0.702,-0.6
2024,Isabelle Harrison,F,CHI,Tennessee,2015,12,6-3,183lb,16.3,6.5,3.9,0.8,0.3,0.6,1.1,0.399,0.167,0.82,0.2
2024,Ivana Dojkić,G,NYL,Croatia,,Undrafted,5-11,154lb,9.9,3.3,0.8,0.8,0.0,0.3,0.5,0.338,0.381,0.778,0.6
2024,Jackie Young,G,LVA,Notre Dame,2019,1,6-0,165lb,32.6,15.8,4.4,5.3,0.2,1.0,2.1,0.43,0.337,0.867,4.5
2024,Jacy Sheldon,G,DAL,Ohio State,2024,5,5-10,140lb,23.3,5.4,2.1,2.5,0.3,0.6,1.6,0.386,0.309,0.926,-0.9
2024,Jade Melbourne,G,WAS,Australia,2022,33,5-10,145lb,14.2,5.4,1.5,1.6,0.1,0.6,1.7,0.434,0.357,0.714,0.0
2024,Jaelyn Brown,G-F,DAL,California,,Undrafted,6-1,170lb,10.1,2.6,1.5,0.4,0.3,0.3,0.9,0.484,0.5,0.333,-0.1
2024,Jakia Brown-Turner,G,WAS,,,Undrafted,6-0,,4.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,,1.0,0.0
2024,Jaylyn Sherrod,G,NYL,Colorado,,Undrafted,5-7,,3.7,1.9,0.3,0.5,0.1,0.3,0.2,0.5,0.333,0.5,0.2
2024,Jessika Carter,C,LVA,Mississippi State,2024,23,6-5,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.1
2024,Jewell Loyd,G,SEA,Notre Dame,2015,1,5-11,175lb,33.7,19.7,4.5,3.6,0.2,1.4,2.3,0.36,0.274,0.881,3.5
2024,Jonquel Jones,C,NYL,Bahamas,2016,6,6-6,215lb,29.8,14.2,9.0,3.2,1.3,0.8,2.4,0.538,0.388,0.788,6.5
2024,Jordan Horston,F,SEA,Tennessee,2023,9,6-2,165lb,22.3,6.8,4.3,1.8,0.7,1.3,1.7,0.493,0.25,0.721,2.1
2024,Jordin Canada,G,ATL,UCLA,2018,5,5-6,135lb,31.2,10.6,3.5,5.8,0.3,1.6,2.1,0.39,0.281,0.781,1.6
2024,Joyner Holmes,F,SEA,Texas,2020,19,6-3,210lb,8.6,2.9,1.8,0.9,0.2,0.2,0.8,0.423,0.194,0.636,0.2
2024,Julie Vanloo,G,WAS,Belgium,2025,11,5-8,,23.2,7.4,1.6,4.3,0.0,0.5,2.6,0.346,0.324,0.667,-0.9
2024,Kaela Davis,F,CHI,,2017,10,6-2,180lb,13.0,3.0,1.0,0.3,0.5,0.3,1.0,0.333,1.0,0.5,-0.1
2024,Kahleah Copper,G-F,PHO,Rutgers University,2016,7,6-1,165lb,32.4,21.1,4.5,2.3,0.1,0.8,3.0,0.435,0.314,0.807,1.1
2024,Kalani Brown,C,DAL,Baylor,2019,7,6-7,245lb,13.2,5.7,3.1,1.1,0.6,0.2,1.2,0.582,0.0,0.661,0.7
2024,Kamilla Cardoso,C,CHI,Brazil,2024,3,6-7,215lb,27.4,9.8,7.9,1.7,1.4,0.5,1.5,0.521,,0.726,2.8
2024,Karlie Samuelson,G,WAS,Stanford,,Undrafted,6-0,162lb,24.5,8.4,2.6,2.1,0.0,0.9,0.9,0.409,0.398,0.923,2.0
2024,Kate Martin,G,LVA,Iowa,2024,18,6-0,172lb,11.5,2.6,1.6,0.9,0.2,0.2,0.6,0.307,0.355,0.917,0.2
2024,Katie Lou Samuelson,F,IND,UConn,2019,4,6-3,163lb,18.2,4.3,2.3,1.4,0.2,0.3,0.5,0.349,0.33,0.96,0.7
2024,Kayla McBride,G,MIN,Notre Dame,2014,3,5-11,185lb,31.7,15.0,2.6,3.2,0.1,1.3,2.0,0.42,0.407,0.893,5.2
2024,Kayla Thornton,F,NYL,Texas-El Paso,2025,9,6-1,190lb,20.2,5.5,2.6,0.7,0.2,0.7,0.6,0.379,0.357,0.846,2.0
2024,Kelsey Mitchell,G,IND,Ohio State,2018,2,5-8,155lb,32.0,19.2,2.5,1.8,0.2,0.7,1.6,0.468,0.402,0.832,3.2
2024,Kelsey Plum,G,LVA,Washington,2017,1,5-8,145lb,34.0,17.8,2.6,4.2,0.0,0.7,2.4,0.423,0.368,0.866,3.1
2024,Kennedy Burke,G-F,NYL,UCLA,2019,22,6-1,182lb,12.1,3.4,1.5,0.9,0.3,0.6,0.7,0.409,0.259,0.667,0.7
2024,Kia Nurse,G,LAS,UConn,2018,10,6-0,181lb,20.3,7.6,1.6,1.3,0.0,0.5,1.2,0.388,0.331,0.793,0.0
2024,Kiah Stokes,C,LVA,UConn,2015,11,6-3,191lb,18.4,1.4,4.7,0.7,0.8,0.5,0.4,0.323,0.225,0.667,1.5
2024,Kiana Williams,G,SEA,Stanford,2021,18,5-7,140lb,3.5,0.8,0.2,0.4,0.0,0.0,0.2,0.25,0.333,,-0.1
2024,Kierstan Bell,F,LVA,,2022,11,6-1,176lb,7.2,2.8,1.0,0.8,0.0,0.0,0.2,0.375,0.5,0.5,0.1
2024,Kristy Wallace,G,IND,Baylor,2018,16,5-11,157lb,17.2,4.7,1.8,1.7,0.2,0.7,0.7,0.402,0.293,0.667,0.5
2024,Kysre Gondrezick,G,CHI,,2021,4,5-9,150lb,3.2,1.0,0.4,0.4,0.0,0.8,0.6,0.286,0.167,,0.0
2024,Laeticia Amihere,F,ATL,South Carolina,2023,8,6-3,185lb,5.2,1.2,1.7,0.2,0.2,0.1,0.5,0.269,,0.294,-0.3
2024,Layshia Clarendon,G,LAS,California,2013,9,5-9,158lb,16.0,4.3,1.8,2.6,0.0,0.7,1.2,0.427,0.35,0.87,0.4
2024,Leonie Fiebich,F,NYL,Germany,2000,22,6-4,,20.9,6.7,3.0,1.8,0.2,1.0,1.0,0.478,0.433,0.72,3.3
2024,Lexie Brown,G,LAS,,2018,9,5-9,162lb,23.7,8.1,2.3,3.3,0.1,1.1,1.9,0.321,0.304,0.889,-0.3
2024,Lexie Hull,G,IND,Stanford,2022,6,6-1,155lb,19.7,5.5,2.5,1.1,0.3,0.6,0.9,0.441,0.471,0.805,1.2
2024,Li Yueru,C,LAS,China,2019,35,6-7,,14.4,5.1,3.7,0.6,0.2,0.3,0.9,0.463,0.267,0.898,1.1
2024,Lindsay Allen,G,CHI,Notre Dame,2017,14,5-8,145lb,23.8,6.6,2.0,3.9,0.2,0.8,1.6,0.466,0.292,0.808,1.4
2024,Liz Dixon,F,PHO,,,Undrafted,6-5,195lb,9.4,1.8,2.4,0.5,0.5,0.1,0.5,0.379,,0.8,0.1
2024,Lorela Cubaj,F-C,ATL,Georgia Tech,2022,18,6-4,200lb,7.9,1.2,1.5,0.5,0.1,0.3,0.4,0.429,,0.6,0.2
2024,Lou Lopez Sénéchal,G,DAL,Mexico,2023,5,6-1,155lb,4.6,0.9,0.4,0.4,0.0,0.1,0.2,0.294,0.2,0.5,-0.3
2024,Maddy Siegrist,F,DAL,Villanova,2023,3,6-2,175lb,23.9,9.4,3.3,1.0,0.4,0.4,0.6,0.505,0.27,0.767,1.1
2024,Marina Mabrey,G,TOT,Notre Dame,2019,19,5-11,170lb,30.9,14.4,4.4,4.1,0.4,1.1,2.4,0.413,0.377,0.71,2.7
